Year,District,Total cases,Total deaths
2020,East Nimar,17,0
2020,Guna,89,0
2020,Gwalior,50,0
2020,Harda,3,0
2020,Indore,21,0
2020,Jabalpur,35,0
2020,Jhabua,150,0
2020,Katni,64,0
2020,Khargone,7,0
2020,Mandla,164,0
2020,Mandsaur,25,0
2020,Morena,121,0
2020,Narmadapuram,37,0
2020,Narsinghpur,30,0
2020,Neemuch,70,0
2020,Panna,69,0
2020,Raisen,14,0
2020,Rajgarh,65,0
2020,Ratlam,108,0
2020,Rewa,145,0
2020,Sagar,44,0
2020,Satna,234,0
2020,Sehore,17,0
2020,Seoni,21,0
2020,Shahdol,195,0
2020,Shajapur,7,0
2020,Sheopur,555,0
2020,Shivpuri,148,0
2020,Sidhi,152,0
2020,Singrauli,186,0
2020,Tikamgarh,28,0
2020,Ujjain,8,0
2020,Umaria,69,0
2020,Vidisha,57,0
2020,Ahmednagar,7,0
2020,Akola,9,0
2020,Amravati,12,0
2020,Aurangabad,2,0
2020,Beed,4,0
2020,Bhandara,17,2
2020,Buldhana,5,0
2020,Chandrapur,229,3
2020,Dhule,13,0
2020,Gadchiroli,8750,5
2020,Gondia,347,2
2020,Hingoli,0,0
2020,Jalgaon,3,0
2020,Jalna,1,0
2020,Kolhapur,15,0
2020,Latur,7,0
2020,Mumbai,5015,0
2020,Nagpur,4,0
2020,Nagpur MC#,6,0
2020,Nanded,2,0
2020,Nandurbar,8,0
2020,Nashik,2,0
2020,Osmanabad,1,0
2020,Palghar,55,0
2020,Parbhani,1,0
2020,Pune,4,0
2020,Pune MC#,0,0
2020,Raigad,68,0
2020,Ratnagiri,13,0
2020,Sangli,13,0
2020,Satara,30,0
2020,Sindhudurg,24,0
2020,Solapur,2,0
2020,Thane,544,0
2020,Wardha,0,0
2020,Washim,0,0
2020,Yavatmal,2,0
2021,Bishnupur,0,0
2021,Chandel,0,0
2021,Churachandpur,17,1
2021,Imphal East,2,0
2021,Imphal Urban#,0,0
2021,Imphal West,0,0
2021,Jiribam,0,0
2021,Kamjong,0,0
2021,Kangpokpi,0,0
2021,Noney,13,1
2021,Pherzawl,0,0
2021,Senapati,4,0
2021,Tamenglong,0,0
2021,Tengnoupal,0,0
2021,Thoubal,0,0
2021,Ukhrul,0,0
2021,East Garo Hills,209,2
2021,East Jaintia Hills,3,0
2021,East Khasi Hills,8,0
2021,North Garo Hills,105,0
2021,Ri Bhoi,44,0
2021,South Garo Hills,1051,1
2021,South West Garo Hills,22,0
2021,South West Khasi Hills,0,0
2021,West Garo Hills,175,0
2021,West Jaintia Hills,186,1
2021,West Khasi Hills,215,0
2021,Aizawl,15,0
2021,Aizawl West#,27,0
2021,Champhai,20,0
2021,Kolasib,35,2
2021,Lawngtlai,3333,4
2021,Lunglei,3193,0
2021,Mamit,727,0
2021,Saiha,413,0
2021,Serchhip,18,0
2021,Mon,4,0
2021,Dimapur,1,0
2021,Kiphire,0,0
2021,Kohima,0,0
2021,Longleng,0,0
2021,Mokokchung,0,0
2021,Peren,3,0
2021,Phek,1,0
2021,Tuensang,1,0
2021,UVBDS Dimapur#,0,0
2021,Wokha,2,0
2021,Zunheboto,0,0
2021,Anugul,109,3
2021,Balangir,1016,0
2021,Baleshwar,46,0
2021,Bargarh,735,0
2021,Bhadrak,51,0
2021,Boudh,629,1
2021,Cuttack,22,0
2021,Deogarh,43,0
2021,Dhenkanal,82,0
2021,Gajapati,544,0
2021,Ganjam,1929,0
2021,Jagatsinghapur,12,0
2021,Jajapur,106,0
2021,Jharsuguda,119,1
2021,Kalahandi,10577,0
2021,Kandhamal,3800,3
2021,Kendrapara,34,0
2021,Kendujhar,264,0
2021,Khordha,65,0
2021,Koraput,3546,0
2021,Malkangiri,7849,1
2021,Mayurbhanj,485,0
2021,Nabarangpur,1421,0
2021,Nayagarh,222,0
2021,Nuapada,374,0
2021,Puri,61,0
2021,Rayagada,5392,0
2021,Sambalpur,204,0
2021,Sonepur,256,0
2021,Sundargarh,1746,0
2021,Karaikal,7,0
2021,Mahe,0,0
2021,Pondicherry,8,0
2021,Yanam,0,0
2021,Amritsar,1,0
2021,Barnala,0,0
2021,Bathinda,12,0
2021,Faridkot,3,0
2021,Fatehgarh Sahib,2,0
2021,Fazilka,7,0
2021,Ferozepur,0,0
2021,Gurdaspur,3,0
2021,Hoshiarpur,16,0
2021,Jalandhar,0,0
2021,Kapurthala,0,0
2021,Ludhiana,7,0
2021,Mansa,22,0
2021,Moga,1,0
2021,Pathankot,1,0
2021,Patiala,2,0
2021,Rupnagar,2,0
2021,S.A.S Nagar,0,0
2021,Sangrur,4,0
2021,Shahid Bhagat Singh Nagar,19,0
2021,Sri Muktsar Sahib,6,0
2021,Tarn taran,1,0
2021,Ajmer,4,0
2021,Alwar,16,0
2021,Banswara,50,0
2021,Baran,27,0
2021,Barmer,207,0
2021,Bharatpur,38,0
2021,Bhilwara,9,0
2021,Bikaner,3,0
2021,Bundi,5,0
2021,Chittorgarh,52,0
2021,Churu,15,0
2021,Dausa,3,0
2021,Dholpur,3,0
2021,Dungarpur,40,0
2021,Ganganagar,3,0
2021,Hanumangarh,12,0
2021,Jaipur,3,0
2021,Jaisalmer,149,0
2021,Jalore,13,0
2021,Jhalawar,2,0
2021,Jhunjhunu,11,0
2021,Jodhpur,17,0
2021,Karauli,2,0
2021,Kota,15,0
2021,Nagaur,18,0
2021,Pali,77,0
2021,Pratapgarh,25,0
2021,Rajsamand,70,0
2021,Sawai Madhopur,2,0
2021,Sikar,8,0
2021,Sirohi,31,0
2021,Tonk,0,0
2021,Udaipur,346,0
2021,Gangtok,3,0
2021,Gyalshing,1,0
2021,Mangan,0,0
2021,Namchi,0,0
2021,Aranthangi#,0,0
2021,Ariyalur,0,0
2021,Chengalpattu,16,0
2021,Chennai,728,0
2021,Cheyyar#,3,0
2021,Coimbatore,6,0
2021,Cuddalore,0,0
2021,Dharmapuri,0,0
2021,Dindigul,2,0
2021,Erode,4,0
2021,Kallakurichi,1,0
2021,Kanchipuram,0,0
2021,Kanniyakumari,5,0
2021,Karur,4,0
2021,Kovilpatti#,2,0
2021,Krishnagiri,1,0
2021,Madurai,4,0
2021,Nagapattinam,0,0
2021,Namakkal,3,0
2021,Palani#,0,0
2021,Paramakudi#,2,0
2021,Perambalur,0,0
2021,Poonamallee#,0,0
2021,Pudukkottai,1,0
2021,Ramanathapuram,3,0
2021,Salem,5,0
2021,Sivaganga,5,0
2021,Sivakasi#,0,0
2021,Tenkasi,0,0
2021,Thanjavur,1,0
2021,The Nilgiris,0,0
2021,Theni,1,0
2021,Thiruvallur,0,0
2021,Thiruvarur,0,0
2021,Tiruchirappalli,17,0
2021,Tirunelveli,4,0
2021,Tirupathur,0,0
2021,Tiruppur,0,0
2021,Tiruvannamalai,14,0
2021,Tuticorin,11,0
2021,Vellore,42,0
2021,Villupuram,3,0
2021,Virudhunagar,3,0
2021,Adilabad,9,0
2021,Bhadradri Kothagudem,364,0
2021,Hanumakonda,22,0
2021,Hyderabad,21,0
2021,Jagitial,2,0
2021,Jangoan,6,0
2021,"Jayashankar
Bhupalapally",56,0
2021,Jogulamba Gadwal,0,0
2021,Kamareddy,1,0
2021,Karimnagar,7,0
2021,Khammam,7,0
2021,"Kumuram Bheem
Asifabad",78,0
2021,Mahabubabad,22,0
2021,Mahabubnagar,7,0
2021,Mancherial,11,0
2021,Medak,2,0
2021,Medchal Malkajgiri,8,0
2021,Mulugu,174,0
2021,Nagarkurnool,2,0
2021,Nalgonda,0,0
2021,Narayanpet,2,0
2021,Nirmal,0,0
2021,Nizamabad,2,0
2021,Peddapalli,2,0
2021,Rajanna Sircilla,2,0
2021,Ranga Reddy,3,0
2021,Sangareddy,1,0
2021,Siddipet,4,0
2021,Suryapet,1,0
2021,Vikarabad,4,0
2021,Wanaparthy,29,0
2021,Warangal,20,0
2021,Yadadri Bhuvanagiri,1,0
2021,Dadra And Nagar Haveli,34,0
2021,Daman,6,0
2021,Diu,0,0
2021,Dhalai,2031,2
2021,Gomati,376,0
2021,Khowai,98,0
2021,North Tripura,188,0
2021,Sepahijala,12,0
2021,South Tripura,541,0
2021,Unakoti,63,0
2021,West Tripura,86,0
2021,Agra,25,0
2021,Aligarh,156,0
2021,Ambedkar Nagar,4,0
2021,Amethi,4,0
2021,Amroha,19,0
2021,Auraiya,61,0
2021,Ayodhya,2,0
2021,Azamgarh,2,0
2021,Baghpat,0,0
2021,Bahraich,0,0
2021,Ballia,0,0
2021,Balrampur,2,0
2021,Banda,16,0
2021,Barabanki,4,0
2021,Bareilly,11686,0
2021,Basti,0,0
2021,Bhadohi,73,0
2021,Bijnor,102,0
2021,Budaun,11979,0
2021,Bulandshahr,8,0
2021,Chandauli,18,0
2021,Chitrakoot,25,0
2021,Deoria,2,0
2021,Etah,177,0
2021,Etawah,15,0
2021,Farrukhabad,54,0
2021,Fatehpur,60,0
2021,Firozabad,19,0
2021,Gautam Buddha Nagar,27,0
2021,Ghaziabad,13,0
2021,Ghazipur,2,0
2021,Gonda,2,0
2021,Gorakhpur,1,0
2021,Hamirpur,41,0
2021,Hapur,53,0
2021,Hardoi,249,0
2021,Hathras,11,0
2021,Jalaun,13,0
2021,Jaunpur,12,0
2021,Jhansi,38,0
2021,Kannauj,14,0
2021,Kanpur Dehat,47,0
2021,Kanpur Nagar,17,0
2021,Kasganj,50,0
2021,Kaushambi,35,0
2021,Kheri,78,0
2021,Kushi Nagar,12,0
2021,Lalitpur,15,0
2021,Lucknow,25,0
2021,Maharajganj,0,0
2021,Mahoba,4,0
2021,Mainpuri,0,0
2021,Mathura,6,0
2021,Mau,0,0
2021,Meerut,5,0
2021,Mirzapur,500,0
2021,Moradabad,51,0
2021,Muzaffarnagar,3,0
2021,Pilibhit,37,0
2021,Pratapgarh,22,0
2021,Prayagraj,208,0
2021,Rae Bareli,2,0
2021,Rampur,56,0
2021,Saharanpur,13,0
2021,Sambhal,30,0
2021,Sant Kabeer Nagar,4,0
2021,Shahjahanpur,417,0
2021,Shamli,38,0
2021,Shravasti,0,0
2021,Siddharth Nagar,52,0
2021,Sitapur,466,0
2021,Sonbhadra,1407,0
2021,Sultanpur,26,0
2021,Unnao,7,0
2021,Varanasi,46,0
2021,Almora,0,0
2021,Bageshwar,0,0
2021,Chamoli,0,0
2021,Champawat,2,0
2021,Dehradun,1,0
2021,Haridwar,6,0
2021,Nainital,2,0
2021,Pauri Garhwal,1,0
2021,Pithoragarh,0,0
2021,Rudra Prayag,0,0
2021,Tehri Garhwal,0,0
2021,Udam Singh Nagar,3,0
2021,Uttar Kashi,0,0
2021,24 Paraganas North,104,1
2021,24 Paraganas South,249,0
2021,Alipurduar,43,0
2021,Bankura,78,0
2021,Basirhat HD#,53,0
2021,Birbhum,20,0
2021,Bishnupur HD#,25,0
2021,Coochbehar,9,0
2021,Darjeeling,5,0
2021,Diamond Harbour HD#,94,0
2021,Dinajpur Dakshin,10,0
2021,Dinajpur Uttar,23,0
2021,Hooghly,64,0
2021,Howrah,264,0
2021,Jalpaiguri,16,0
2021,Jhargram,37,0
2021,Kalimpong,0,0
2021,Kolkata,11069,1
2021,Maldah,102,0
2021,Medinipur East,32,0
2021,Medinipur West,17,0
2021,Murshidabad,463,0
2021,Nadia,109,0
2021,Nandigram HD#,14,0
2021,Paschim Bardhaman,4,0
2021,Purba Bardhaman,32,0
2021,Purulia,197,5
2021,Pvt. Hospital & Others#,892,0
2021,Rampurhat HD#,24,0
2021,Nicobars,23,0
2021,North And Middle Andaman,0,0
2021,South Andamans,4,0
2021,Anantapur,15,0
2021,Chittoor,30,0
2021,East Godavari,102,0
2021,Guntur,15,0
2021,Krishna,11,0
2021,Kurnool,47,0
2021,Prakasam,3,0
2021,SPSR Nellore,11,0
2021,Srikakulam,38,0
2021,Visakhapatanam,841,0
2021,Vizianagaram,103,0
2021,West Godavari,78,0
2021,Y.S.R.,21,0
2021,Anjaw,0,0
2021,Changlang,1,0
2021,Dibang Valley,0,0
2021,East Kameng,0,0
2021,East Siang,1,0
2021,Kra Daadi,0,0
2021,Kurung Kumey,0,0
2021,Lohit,2,0
2021,Longding,0,0
2021,Lower Dibang Valley,0,0
2021,Lower Siang,0,0
2021,Lower Subansiri,0,0
2021,Namsai,2,0
2021,Papum Pare,0,0
2021,Siang,0,0
2021,Tawang,0,0
2021,Tirap,1,0
2021,Upper Siang,0,0
2021,Upper Subansiri,0,0
2021,West Kameng,0,0
2021,West Siang,1,0
2021,Baksa,2,0
2021,Barpeta,3,0
2021,Biswanath,1,0
2021,Bongaigaon,3,0
2021,Cachar,10,0
2021,Charaideo,0,0
2021,Chirang,20,0
2021,Darrang,1,0
2021,Dhemaji,1,0
2021,Dhubri,6,0
2021,Dibrugarh,3,0
2021,Dima Hasao,4,0
2021,Goalpara,15,0
2021,Golaghat,0,0
2021,Hailakandi,5,0
2021,Hojai,4,0
2021,Jorhat,7,0
2021,Kamrup,0,0
2021,Kamrup Metro,2,0
2021,Karbi Anglong,6,0
2021,Karimganj,10,0
2021,Kokrajhar,32,0
2021,Lakhimpur,0,0
2021,Majuli,0,0
2021,Marigaon,3,0
2021,Nagaon,2,0
2021,Nalbari,1,0
2021,Sivasagar,2,0
2021,Sonitpur,4,0
2021,"South Salmara
Mancachar",4,0
2021,Tinsukia,2,0
2021,Udalguri,8,0
2021,West Karbi Anglong,1,0
2021,Araria,11,0
2021,Arwal,4,0
2021,Aurangabad,8,0
2021,Banka,4,0
2021,Begusarai,4,0
2021,Bhagalpur,9,0
2021,Bhojpur,0,0
2021,Buxar,10,0
2021,Darbhanga,0,0
2021,Gaya,12,0
2021,Gopalganj,21,0
2021,Jamui,60,0
2021,Jehanabad,16,0
2021,Kaimur (Bhabua),134,0
2021,Katihar,3,0
2021,Khagaria,6,0
2021,Kishanganj,0,0
2021,Lakhisarai,28,0
2021,Madhepura,0,0
2021,Madhubani,7,0
2021,Munger,4,0
2021,Muzaffarpur,3,0
2021,Nalanda,2,0
2021,Nawada,196,0
2021,Pashchim Champaran,8,0
2021,Patna,1,0
2021,Purbi Champaran,2,0
2021,Purnia,17,0
2021,Rohtas,3,0
2021,Saharsa,1,0
2021,Samastipur,58,0
2021,Saran,1,0
2021,Sheikhpura,0,0
2021,Sheohar,1,0
2021,Sitamarhi,2,0
2021,Siwan,0,0
2021,Supaul,8,0
2021,Vaishali,3,0
2021,Chandigarh,6,0
2021,Balod,227,0
2021,Baloda Bazar,167,0
2021,Balrampur,165,0
2021,Bastar,3974,4
2021,Bemetara,7,0
2021,Bijapur,6843,6
2021,Bilaspur,61,1
2021,Dantewada,6340,9
2021,Dhamtari,192,0
2021,Durg,156,0
2021,Gariyaband,577,0
2021,"Gaurella Pendra
Marwahi",74,0
2021,Janjgir-Champa,50,0
2021,Jashpur,366,0
2021,Kabirdham,664,0
2021,Kanker,1411,0
2021,Kondagaon,1939,8
2021,Korba,162,0
2021,Korea,262,0
2021,Mahasamund,76,0
2021,Mungeli,18,0
2021,Narayanpur,2324,3
2021,Raigarh,155,0
2021,Raipur,4,0
2021,RajnandGaon,796,0
2021,Sukma,2662,7
2021,Surajpur,18,0
2021,Surguja,43,0
2021,New Delhi,167,0
2021,North Goa,70,0
2021,South Goa,20,0
2021,Ahmadabad,5,0
2021,Ahmadabad MC#,1125,0
2021,Amreli,322,0
2021,Anand,3,0
2021,Arvalli,23,0
2021,Banas kantha,74,0
2021,Bharuch,56,0
2021,Bhavnagar,57,0
2021,Bhavnagar MC#,10,0
2021,Botad,11,0
2021,Chhotaudepur,45,0
2021,Dang,11,0
2021,Devbhumi Dwarka,74,0
2021,Dohad,28,0
2021,Gandhinagar,61,0
2021,Gandhinagar MC#,211,0
2021,Gir Somnath,53,0
2021,Jamnagar,229,0
2021,Jamnagar MC#,49,0
2021,Junagadh,122,0
2021,Junagadh MC#,19,0
2021,Kachchh,300,0
2021,Kheda,4,0
2021,Mahesana,62,0
2021,Mahisagar,72,0
2021,Morbi,325,0
2021,Narmada,26,0
2021,Navsari,18,0
2021,Panch Mahals,51,0
2021,Patan,40,0
2021,Porbandar,27,0
2021,Rajkot,122,0
2021,Rajkot MC#,59,0
2021,Sabar kantha,71,0
2021,Surat,99,0
2021,Surat MC#,651,0
2021,Surendranagar,206,0
2021,Tapi,26,0
2021,Vadodara,32,0
2021,Vadodara MC#,133,0
2021,Valsad,9,0
2021,Ambala,0,0
2021,Bhiwani,0,0
2021,Charki Dadri,6,0
2021,Faridabad,9,0
2021,Fatehabad,1,0
2021,Gurugram,2,0
2021,Hisar,2,0
2021,Jhajjar,6,0
2021,Jind,0,0
2021,Kaithal,0,0
2021,Karnal,0,0
2021,Kurukshetra,0,0
2021,Mahendragarh,5,0
2021,Nuh,4,0
2021,Palwal,3,0
2021,Panchkula,1,0
2021,Panipat,2,0
2021,Rewari,1,0
2021,Rohtak,0,0
2021,Sirsa,7,0
2021,Sonipat,1,0
2021,Yamunanagar,4,0
2021,Bilaspur,0,0
2021,Chamba,0,0
2021,Hamirpur,6,0
2021,Kangra,5,0
2021,Kinnaur,0,0
2021,Kullu,0,0
2021,Lahul And Spiti,0,0
2021,Mandi,4,0
2021,Shimla,0,0
2021,Sirmaur,0,0
2021,Solan,0,0
2021,Una,0,0
2021,Baramulla,0,0
2021,Doda,1,0
2021,Jammu,3,0
2021,Kathua,5,0
2021,Kishtwar,0,0
2021,Poonch,11,0
2021,Rajouri,6,0
2021,Ramban,0,0
2021,Reasi,1,0
2021,Samba,1,0
2021,Udhampur,1,0
2021,UMCP Jammu#,2,0
2021,Bokaro,219,0
2021,Chatra,183,0
2021,Deoghar,17,0
2021,Dhanbad,20,0
2021,Dumka,9,0
2021,East Singhbum,1016,0
2021,Garhwa,623,0
2021,Giridih,393,0
2021,Godda,431,0
2021,Gumla,124,0
2021,Hazaribagh,356,0
2021,Jamtara,13,0
2021,Khunti,638,0
2021,Koderma,62,0
2021,Latehar,837,0
2021,Lohardaga,139,0
2021,Pakur,294,0
2021,Palamu,420,0
2021,Ramgarh,62,0
2021,Ranchi,155,0
2021,Sahebganj,99,0
2021,Saraikela Kharsawan,367,0
2021,Simdega,104,0
2021,West Singhbhum,7617,0
2021,A.M.U. Almatti#,0,0
2021,A.M.U. B. Gudi#,0,0
2021,A.M.U. Kembhavi#,0,0
2021,Bagalkote,3,0
2021,Ballari,3,0
2021,BBMP#,0,0
2021,Belagavi,10,0
2021,Bengaluru Rural,1,0
2021,Bengaluru Urban,0,0
2021,Bidar,2,0
2021,Chamarajanagara,2,0
2021,ChikkaBallaPura,7,0
2021,Chikkamagaluru,4,0
2021,Chitradurga,1,0
2021,Dakshina Kannada,689,0
2021,Davangere,4,0
2021,Dharwad,6,0
2021,Gadag,6,0
2021,Hassan,12,1
2021,Haveri,4,0
2021,Kalaburagi,8,0
2021,Kodagu,4,0
2021,Kolar,9,0
2021,Koppal,0,0
2021,Mandya,4,0
2021,Mysuru,0,0
2021,Raichur,12,0
2021,Ramanagara,2,0
2021,Shivamogga,2,0
2021,Tumakuru,3,0
2021,U.K.P.N. PURA#,36,0
2021,Udupi,53,0
2021,Uttara Kannada,11,1
2021,Vijayapura,4,0
2021,Yadgir,11,0
2021,Alappuzha,22,0
2021,Ernakulam,41,0
2021,Idukki,14,0
2021,Kannur,24,0
2021,Kasaragod,27,0
2021,Kollam,13,1
2021,Kottayam,15,0
2021,Kozhikode,23,0
2021,Malappuram,25,0
2021,Palakkad,22,0
2021,Pathanamthitta,11,0
2021,Thiruvananthapuram,39,0
2021,Thrissur,25,0
2021,Wayanad,8,0
2021,Kargil,0,0
2021,Leh Ladakh,0,0
2021,Lakshadweep District,1,0
2021,Agar Malwa,0,0
2021,Alirajpur,38,0
2021,Anuppur,56,0
2021,Ashoknagar,13,0
2021,Balaghat,1081,0
2021,Barwani,5,0
2021,Betul,6,0
2021,Bhind,11,0
2021,Bhopal,37,0
2021,Burhanpur,2,0
2021,Chhatarpur,25,0
2021,Chhindwara,183,0
2021,Damoh,25,0
2021,Datia,76,0
2021,Dewas,2,0
2021,Dhar,105,0
2021,Dindori,7,0
2021,East Nimar,7,0
2021,Guna,32,0
2021,Gwalior,46,0
2021,Harda,0,0
2021,Indore,15,0
2021,Jabalpur,22,0
2021,Jhabua,57,0
2021,Katni,34,0
2021,Khargone,2,0
2021,Mandla,61,0
2021,Mandsaur,14,0
2021,Morena,77,0
2021,Narmadapuram,17,0
2021,Narsinghpur,89,0
2021,Neemuch,7,0
2021,Panna,48,0
2021,Raisen,40,0
2021,Rajgarh,34,0
2021,Ratlam,38,0
2021,Rewa,158,0
2021,Sagar,18,0
2021,Satna,63,0
2021,Sehore,28,0
2021,Seoni,65,0
2021,Shahdol,49,0
2021,Shajapur,0,0
2021,Sheopur,165,0
2021,Shivpuri,60,0
2021,Sidhi,90,0
2021,Singrauli,98,0
2021,Tikamgarh,6,0
2021,Ujjain,3,0
2021,Umaria,51,0
2021,Vidisha,15,2
2021,Ahmednagar,1,0
2021,Akola,35,0
2021,Amravati,28,0
2021,Aurangabad,1,0
2021,Beed,1,0
2021,Bhandara,7,0
2021,Buldhana,4,0
2021,Chandrapur,151,5
2021,Dhule,2,0
2021,Gadchiroli,12326,8
2021,Gondia,499,1
2021,Hingoli,0,0
2021,Jalgaon,1,0
2021,Jalna,1,0
2021,Kolhapur,1,0
2021,Latur,1,0
2021,Mumbai,5162,0
2021,Nagpur,7,0
2021,Nagpur MC#,5,0
2021,Nanded,0,0
2021,Nandurbar,4,0
2021,Nashik,3,0
2021,Osmanabad,1,0
2021,Palghar,52,0
2021,Parbhani,0,0
2021,Pune,27,0
2021,Pune MC#,3,0
2021,Raigad,125,0
2021,Ratnagiri,6,0
2021,Sangli,7,0
2021,Satara,12,0
2021,Sindhudurg,48,0
2021,Solapur,2,0
2021,Thane,773,0
2021,Wardha,3,0
2021,Washim,2,0
2021,Yavatmal,2,0
2022,Bishnupur,0,0
2022,Chandel,0,0
2022,Churachandpur,5,0
2022,Imphal East,3,0
2022,Imphal Urban#,1,0
2022,Imphal West,2,0
2022,Jiribam,0,0
2022,Kakching,1,0
2022,Kamjong,0,0
2022,Kangpokpi,3,0
2022,Noney,0,0
2022,Pherzawl,0,0
2022,Senapati,0,0
2022,Tamenglong,1,0
2022,Tengnoupal,1,0
2022,Thoubal,1,0
2022,Ukhrul,1,0
2022,East Garo Hills,27,0
2022,East Jaintia Hills,1,0
2022,East Khasi Hills,6,1
2022,North Garo Hills,16,0
2022,Ri Bhoi,6,0
2022,South Garo Hills,284,1
2022,South West Garo Hills,13,0
2022,South West Khasi Hills,3,0
2022,West Garo Hills,58,1
2022,West Jaintia Hills,37,0
2022,West Khasi Hills,40,0
2022,Aizawl,28,1
2022,Aizawl West#,42,0
2022,Champhai,28,1
2022,Kolasib,35,0
2022,Lawngtlai,3671,3
2022,Lunglei,2465,1
2022,Mamit,1258,2
2022,Saiha,446,0
2022,Serchhip,45,2
2022,Mon,0,0
2022,Dimapur,1,0
2022,Kiphire,1,0
2022,Kohima,2,0
2022,Longleng,0,0
2022,Mokokchung,0,0
2022,Peren,0,0
2022,Phek,0,0
2022,Tuensang,1,0
2022,UVBDS Dimapur#,0,0
2022,Wokha,3,0
2022,Zunheboto,0,0
2022,Anugul,144,0
2022,Balangir,331,0
2022,Baleshwar,35,0
2022,Bargarh,249,1
2022,Bhadrak,46,0
2022,Boudh,685,1
2022,Cuttack,21,0
2022,Deogarh,28,0
2022,Dhenkanal,44,0
2022,Gajapati,343,0
2022,Ganjam,442,0
2022,Jagatsinghapur,11,0
2022,Jajapur,70,0
2022,Jharsuguda,48,1
2022,Kalahandi,5164,0
2022,Kandhamal,4209,3
2022,Kendrapara,26,0
2022,Kendujhar,137,0
2022,Khordha,61,0
2022,Koraput,2416,0
2022,Malkangiri,5325,1
2022,Mayurbhanj,226,0
2022,Nabarangpur,744,0
2022,Nayagarh,590,0
2022,Nuapada,242,1
2022,Puri,36,0
2022,Rayagada,2790,0
2022,Sambalpur,120,0
2022,Sonepur,112,1
2022,Sundargarh,808,4
2022,Karaikal,1,0
2022,Mahe,0,0
2022,Pondicherry,4,0
2022,Yanam,0,0
2022,Amritsar,0,0
2022,Barnala,0,0
2022,Bathinda,2,0
2022,Faridkot,6,0
2022,Fatehgarh Sahib,0,0
2022,Fazilka,3,0
2022,Ferozepur,0,0
2022,Gurdaspur,7,0
2022,Hoshiarpur,7,0
2022,Jalandhar,0,0
2022,Kapurthala,2,0
2022,Ludhiana,7,0
2022,Mansa,15,0
2022,Moga,3,0
2022,Pathankot,1,0
2022,Patiala,1,0
2022,Rupnagar,3,0
2022,S.A.S Nagar,11,0
2022,Sangrur,0,0
2022,"Shahid Bhagat Singh
Nagar",2,0
2022,Sri Muktsar Sahib,1,0
2022,Tarn taran,0,0
2022,Ajmer,5,0
2022,Alwar,20,0
2022,Banswara,14,0
2022,Baran,26,0
2022,Barmer,34,0
2022,Bharatpur,20,0
2022,Bhilwara,5,0
2022,Bikaner,5,0
2022,Bundi,2,0
2022,Chittorgarh,20,0
2022,Churu,18,0
2022,Dausa,7,0
2022,Dholpur,0,0
2022,Dungarpur,48,0
2022,Ganganagar,3,0
2022,Hanumangarh,4,0
2022,Jaipur,13,0
2022,Jaisalmer,198,0
2022,Jalore,8,0
2022,Jhalawar,0,0
2022,Jhunjhunu,9,0
2022,Jodhpur,12,0
2022,Karauli,0,0
2022,Kota,2,0
2022,Nagaur,23,0
2022,Pali,50,0
2022,Pratapgarh,11,0
2022,Rajsamand,69,0
2022,Sawai Madhopur,5,0
2022,Sikar,2,0
2022,Sirohi,11,0
2022,Tonk,6,0
2022,Udaipur,275,0
2022,Gangtok,1,0
2022,Gyalshing,0,0
2022,Mangan,0,0
2022,Namchi,3,0
2022,Aranthangi#,0,0
2022,Ariyalur,0,0
2022,Attur#,0,0
2022,Chengalpattu,23,0
2022,Chennai,584,0
2022,Cheyyar#,2,0
2022,Coimbatore,12,0
2022,Cuddalore,2,0
2022,Dharmapuri,0,0
2022,Dindigul,1,0
2022,Erode,1,0
2022,Kallakurichi,0,0
2022,Kanchipuram,3,0
2022,Kanniyakumari,6,0
2022,Karur,1,0
2022,Kovilpatti#,4,0
2022,Krishnagiri,0,0
2022,Madurai,6,0
2022,Nagapattinam,1,0
2022,Namakkal,1,0
2022,Palani#,0,0
2022,Paramakudi#,0,0
2022,Perambalur,4,0
2022,Poonamallee#,0,0
2022,Pudukkottai,0,0
2022,Ramanathapuram,1,0
2022,Ranipet,0,0
2022,Salem,5,0
2022,Sivaganga,1,0
2022,Sivakasi#,0,0
2022,Tenkasi,2,0
2022,Thanjavur,0,0
2022,The Nilgiris,0,0
2022,Theni,3,0
2022,Thiruvallur,0,0
2022,Thiruvarur,0,0
2022,Tiruchirappalli,21,0
2022,Tirunelveli,11,0
2022,Tirupathur,0,0
2022,Tiruppur,1,0
2022,Tiruvannamalai,24,0
2022,Tuticorin,12,0
2022,Vellore,37,0
2022,Villupuram,2,0
2022,Virudhunagar,1,0
2022,Adilabad,2,0
2022,Bhadradri Kothagudem,353,0
2022,Hanumakonda,34,0
2022,Hyderabad,31,0
2022,Jagitial,1,0
2022,Jangoan,7,0
2022,Jayashankar Bhupalapally,58,0
2022,Jogulamba Gadwal,0,0
2022,Kamareddy,0,0
2022,Karimnagar,6,0
2022,Khammam,0,0
2022,"Kumuram Bheem
Asifabad",77,0
2022,Mahabubabad,30,0
2022,Mahabubnagar,6,0
2022,Mancherial,0,0
2022,Medak,1,0
2022,Medchal Malkajgiri,4,0
2022,Mulugu,206,0
2022,Nagarkurnool,2,0
2022,Nalgonda,0,0
2022,Narayanpet,0,0
2022,Nirmal,2,0
2022,Nizamabad,1,0
2022,Peddapalli,2,0
2022,Rajanna Sircilla,2,0
2022,Ranga Reddy,3,0
